yyyy,mo,dd,hh,mm,h_weir,Q,runf
2015,3,29,21,0,7.9,2.479,1.45E-05
2015,3,29,21,30,7.9,2.511,1.47E-05
2015,3,29,22,0,8,2.549,1.49E-05
2015,3,29,22,30,8.1,2.623,1.53E-05
2015,3,29,23,0,8.2,2.711,1.59E-05
2015,3,29,23,30,8.3,2.83,1.66E-05
2015,3,30,0,0,8.5,2.961,1.73E-05
2015,3,30,0,30,8.6,3.089,1.81E-05
2015,3,30,1,0,8.8,3.216,1.88E-05
2015,3,30,1,30,8.9,3.313,1.94E-05
2015,3,30,2,0,9,3.401,1.99E-05
2015,3,30,2,30,9,3.458,2.02E-05
2015,3,30,3,0,9.1,3.503,2.05E-05
2015,3,30,3,30,9.2,3.602,2.11E-05
2015,3,30,4,0,9.3,3.72,2.18E-05
2015,3,30,4,30,9.5,3.911,2.29E-05
2015,3,30,5,0,9.7,4.13,2.42E-05
2015,3,30,5,30,9.9,4.351,2.54E-05
2015,3,30,6,0,10.1,4.573,2.67E-05
2015,3,30,6,30,10.3,4.782,2.80E-05
2015,3,30,7,0,10.4,4.986,2.92E-05
2015,3,30,7,30,10.5,5.083,2.97E-05
2015,3,30,8,0,10.6,5.141,3.01E-05
2015,3,30,8,30,10.6,5.177,3.03E-05
2015,3,30,9,0,10.6,5.207,3.04E-05
2015,3,30,9,30,10.8,5.432,3.18E-05
2015,3,30,10,0,11,5.728,3.35E-05
2015,3,30,10,30,11.2,5.9,3.45E-05
2015,3,30,11,0,11.3,6.026,3.52E-05
2015,3,30,11,30,11.3,6.14,3.59E-05
2015,3,30,12,0,11.4,6.25,3.66E-05
2015,3,30,12,30,11.5,6.374,3.73E-05
2015,3,30,13,0,11.6,6.504,3.80E-05
2015,3,30,13,30,11.7,6.612,3.87E-05
2015,3,30,14,0,11.8,6.714,3.93E-05
2015,3,30,14,30,11.8,6.741,3.94E-05
2015,3,30,15,0,11.8,6.741,3.94E-05
2015,3,30,15,30,11.8,6.766,3.96E-05
2015,3,30,16,0,11.8,6.8,3.98E-05
2015,3,30,16,30,11.9,6.873,4.02E-05
2015,3,30,17,0,11.9,6.959,4.07E-05
2015,3,30,17,30,11.9,6.919,4.05E-05
2015,3,30,18,0,11.8,6.832,4.00E-05
2015,3,30,18,30,11.8,6.812,3.98E-05
2015,3,30,19,0,11.8,6.815,3.99E-05
2015,3,30,19,30,11.8,6.816,3.99E-05
2015,3,30,20,0,11.8,6.816,3.99E-05
2015,3,30,20,30,11.8,6.829,3.99E-05
2015,3,30,21,0,11.8,6.846,4.00E-05
2015,3,30,21,30,11.9,6.863,4.01E-05
2015,3,30,22,0,11.9,6.88,4.02E-05
2015,3,30,22,30,11.9,6.872,4.02E-05
2015,3,30,23,0,11.9,6.855,4.01E-05
2015,3,30,23,30,11.8,6.851,4.01E-05
2015,3,31,0,0,11.8,6.851,4.01E-05
2015,3,31,0,30,11.8,6.851,4.01E-05
2015,3,31,1,0,11.8,6.851,4.01E-05
2015,3,31,1,30,11.8,6.851,4.01E-05
2015,3,31,2,0,11.8,6.851,4.01E-05
2015,3,31,2,30,11.9,6.925,4.05E-05
2015,3,31,3,0,12,7.025,4.11E-05
2015,3,31,3,30,12.1,7.287,4.26E-05
2015,3,31,4,0,12.4,7.608,4.45E-05
2015,3,31,4,30,12.6,7.955,4.65E-05
2015,3,31,5,0,12.8,8.311,4.86E-05
2015,3,31,5,30,13,8.679,5.08E-05
2015,3,31,6,0,13.2,9.051,5.29E-05
2015,3,31,6,30,13.5,9.456,5.53E-05
2015,3,31,7,0,13.7,9.872,5.77E-05
2015,3,31,7,30,13.9,10.252,6.00E-05
2015,3,31,8,0,14.1,10.618,6.21E-05
2015,3,31,8,30,14.3,10.965,6.41E-05
2015,3,31,9,0,14.5,11.305,6.61E-05
2015,3,31,9,30,14.6,11.633,6.80E-05
2015,3,31,10,0,14.8,11.956,6.99E-05
2015,3,31,10,30,14.9,12.218,7.15E-05
2015,3,31,11,0,15,12.458,7.29E-05
2015,3,31,11,30,15.1,12.664,7.41E-05
2015,3,31,12,0,15.2,12.859,7.52E-05
2015,3,31,12,30,15.3,12.948,7.57E-05
2015,3,31,13,0,15.3,12.999,7.60E-05
2015,3,31,13,30,15.3,13.031,7.62E-05
2015,3,31,14,0,15.3,13.056,7.64E-05
2015,3,31,14,30,15.4,13.156,7.69E-05
2015,3,31,15,0,15.4,13.284,7.77E-05
2015,3,31,15,30,15.5,13.371,7.82E-05
2015,3,31,16,0,15.5,13.443,7.86E-05
2015,3,31,16,30,15.5,13.485,7.89E-05
2015,3,31,17,0,15.5,13.516,7.90E-05
2015,3,31,17,30,15.6,13.525,7.91E-05
2015,3,31,18,0,15.6,13.525,7.91E-05
2015,3,31,18,30,15.6,13.544,7.92E-05
2015,3,31,19,0,15.6,13.569,7.94E-05
2015,3,31,19,30,15.6,13.523,7.91E-05
2015,3,31,20,0,15.5,13.451,7.87E-05
2015,3,31,20,30,15.5,13.397,7.83E-05
2015,3,31,21,0,15.5,13.351,7.81E-05
2015,3,31,21,30,15.4,13.249,7.75E-05
2015,3,31,22,0,15.4,13.126,7.68E-05
2015,3,31,22,30,15.3,13.001,7.60E-05
2015,3,31,23,0,15.2,12.874,7.53E-05
2015,3,31,23,30,15.2,12.767,7.47E-05
2015,4,1,0,0,15.2,12.667,7.41E-05
2015,4,1,0,30,15.1,12.518,7.32E-05
2015,4,1,1,0,15,12.35,7.22E-05
2015,4,1,1,30,14.9,12.166,7.11E-05
2015,4,1,2,0,14.8,11.977,7.00E-05
2015,4,1,2,30,14.7,11.804,6.90E-05
2015,4,1,3,0,14.6,11.637,6.81E-05
2015,4,1,3,30,14.5,11.442,6.69E-05
2015,4,1,4,0,14.4,11.237,6.57E-05
2015,4,1,4,30,14.3,10.981,6.42E-05
2015,4,1,5,0,14.2,10.708,6.26E-05
2015,4,1,5,30,14.1,10.557,6.17E-05
2015,4,1,6,0,14,10.45,6.11E-05
2015,4,1,6,30,14,10.324,6.04E-05
2015,4,1,7,0,13.9,10.192,5.96E-05
2015,4,1,7,30,13.8,10.049,5.88E-05
2015,4,1,8,0,13.7,9.902,5.79E-05
2015,4,1,8,30,13.7,9.769,5.71E-05
2015,4,1,9,0,13.6,9.642,5.64E-05
2015,4,1,9,30,13.5,9.512,5.56E-05
2015,4,1,10,0,13.4,9.383,5.49E-05
2015,4,1,10,30,13.4,9.272,5.42E-05
2015,4,1,11,0,13.3,9.169,5.36E-05
2015,4,1,11,30,13.3,9.094,5.32E-05
2015,4,1,12,0,13.2,9.029,5.28E-05
2015,4,1,12,30,13.2,8.94,5.23E-05
2015,4,1,13,0,13.1,8.843,5.17E-05
2015,4,1,13,30,13.1,8.745,5.11E-05
2015,4,1,14,0,13,8.645,5.06E-05
2015,4,1,14,30,13,8.564,5.01E-05
2015,4,1,15,0,12.9,8.489,4.96E-05
2015,4,1,15,30,12.9,8.541,4.99E-05
2015,4,1,16,0,13,8.64,5.05E-05
2015,4,1,16,30,13,8.625,5.04E-05
2015,4,1,17,0,13,8.57,5.01E-05
2015,4,1,17,30,12.9,8.501,4.97E-05
2015,4,1,18,0,12.9,8.426,4.93E-05
2015,4,1,18,30,12.8,8.378,4.90E-05
2015,4,1,19,0,12.8,8.339,4.88E-05
2015,4,1,19,30,12.8,8.317,4.86E-05
2015,4,1,20,0,12.8,8.302,4.85E-05
2015,4,1,20,30,12.8,8.298,4.85E-05
2015,4,1,21,0,12.8,8.298,4.85E-05
2015,4,1,21,30,12.8,8.298,4.85E-05
2015,4,1,22,0,12.8,8.298,4.85E-05
2015,4,1,22,30,12.8,8.284,4.84E-05
2015,4,1,23,0,12.8,8.264,4.83E-05
2015,4,1,23,30,12.8,8.231,4.81E-05
2015,4,2,0,0,12.7,8.193,4.79E-05
2015,4,2,0,30,12.7,8.168,4.78E-05
2015,4,2,1,0,12.7,8.149,4.77E-05
2015,4,2,1,30,12.7,8.144,4.76E-05
2015,4,2,2,0,12.7,8.144,4.76E-05
2015,4,2,2,30,12.7,8.13,4.75E-05
2015,4,2,3,0,12.7,8.111,4.74E-05
2015,4,2,3,30,12.7,8.081,4.73E-05
2015,4,2,4,0,12.6,8.047,4.71E-05
2015,4,2,4,30,12.6,8.024,4.69E-05
2015,4,2,5,0,12.6,8.005,4.68E-05
2015,4,2,5,30,12.6,7.972,4.66E-05
2015,4,2,6,0,12.6,7.934,4.64E-05
2015,4,2,6,30,12.5,7.91,4.63E-05
2015,4,2,7,0,12.5,7.892,4.61E-05
2015,4,2,7,30,12.5,7.845,4.59E-05
2015,4,2,8,0,12.5,7.789,4.56E-05
2015,4,2,8,30,12.4,7.734,4.52E-05
2015,4,2,9,0,12.4,7.678,4.49E-05
2015,4,2,9,30,12.4,7.637,4.47E-05
2015,4,2,10,0,12.4,7.6,4.44E-05
2015,4,2,10,30,12.3,7.577,4.43E-05
2015,4,2,11,0,12.3,7.558,4.42E-05
2015,4,2,11,30,12.3,7.564,4.42E-05
2015,4,2,12,0,12.3,7.579,4.43E-05
2015,4,2,12,30,12.3,7.583,4.43E-05
2015,4,2,13,0,12.3,7.583,4.43E-05
2015,4,2,13,30,12.3,7.583,4.43E-05
2015,4,2,14,0,12.3,7.583,4.43E-05
2015,4,2,14,30,12.3,7.583,4.43E-05
2015,4,2,15,0,12.3,7.583,4.43E-05
2015,4,2,15,30,12.3,7.583,4.43E-05
2015,4,2,16,0,12.3,7.583,4.43E-05
2015,4,2,16,30,12.3,7.583,4.43E-05
2015,4,2,17,0,12.3,7.583,4.43E-05
2015,4,2,17,30,12.3,7.585,4.44E-05
2015,4,2,18,0,12.3,7.589,4.44E-05
2015,4,2,18,30,12.4,7.606,4.45E-05
2015,4,2,19,0,12.4,7.628,4.46E-05
2015,4,2,19,30,12.4,7.634,4.46E-05
2015,4,2,20,0,12.4,7.634,4.46E-05
2015,4,2,20,30,12.4,7.634,4.46E-05
2015,4,2,21,0,12.4,7.634,4.46E-05
2015,4,2,21,30,12.4,7.634,4.46E-05
2015,4,2,22,0,12.4,7.634,4.46E-05
2015,4,2,22,30,12.4,7.648,4.47E-05
2015,4,2,23,0,12.4,7.666,4.48E-05
2015,4,2,23,30,12.4,7.671,4.49E-05
2015,4,3,0,0,12.4,7.671,4.49E-05
2015,4,3,0,30,12.4,7.671,4.49E-05
2015,4,3,1,0,12.4,7.671,4.49E-05
2015,4,3,1,30,12.4,7.671,4.49E-05
2015,4,3,2,0,12.4,7.671,4.49E-05
2015,4,3,2,30,12.4,7.644,4.47E-05
2015,4,3,3,0,12.4,7.607,4.45E-05
2015,4,3,3,30,12.3,7.584,4.44E-05
2015,4,3,4,0,12.3,7.566,4.42E-05
2015,4,3,4,30,12.3,7.537,4.41E-05
2015,4,3,5,0,12.3,7.504,4.39E-05
2015,4,3,5,30,12.3,7.455,4.36E-05
2015,4,3,6,0,12.2,7.401,4.33E-05
2015,4,3,6,30,12.2,7.36,4.30E-05
2015,4,3,7,0,12.2,7.324,4.28E-05
2015,4,3,7,30,12.1,7.275,4.25E-05
2015,4,3,8,0,12.1,7.222,4.22E-05
2015,4,3,8,30,12.1,7.182,4.20E-05
2015,4,3,9,0,12,7.146,4.18E-05
2015,4,3,9,30,12,7.098,4.15E-05
2015,4,3,10,0,12,7.045,4.12E-05
2015,4,3,10,30,12,7.003,4.10E-05
2015,4,3,11,0,11.9,6.965,4.07E-05
2015,4,3,11,30,11.9,6.916,4.04E-05
2015,4,3,12,0,11.9,6.864,4.01E-05
2015,4,3,12,30,11.8,6.825,3.99E-05
2015,4,3,13,0,11.8,6.791,3.97E-05
2015,4,3,13,30,11.8,6.757,3.95E-05
2015,4,3,14,0,11.8,6.723,3.93E-05
2015,4,3,14,30,11.7,6.666,3.90E-05
2015,4,3,15,0,11.7,6.602,3.86E-05
2015,4,3,15,30,11.6,6.536,3.82E-05
2015,4,3,16,0,11.6,6.469,3.78E-05
2015,4,3,16,30,11.6,6.429,3.76E-05
2015,4,3,17,0,11.5,6.399,3.74E-05
2015,4,3,17,30,11.5,6.355,3.72E-05
2015,4,3,18,0,11.5,6.306,3.69E-05
2015,4,3,18,30,11.4,6.259,3.66E-05
2015,4,3,19,0,11.4,6.214,3.63E-05
2015,4,3,19,30,11.4,6.166,3.61E-05
2015,4,3,20,0,11.3,6.118,3.58E-05
2015,4,3,20,30,11.3,6.093,3.56E-05
2015,4,3,21,0,11.3,6.077,3.55E-05
2015,4,3,21,30,11.3,6.04,3.53E-05
2015,4,3,22,0,11.2,5.995,3.51E-05
2015,4,3,22,30,11.2,5.948,3.48E-05
2015,4,3,23,0,11.2,5.901,3.45E-05
2015,4,3,23,30,11.1,5.854,3.42E-05
2015,4,4,0,0,11.1,5.807,3.40E-05
2015,4,4,0,30,11.1,5.783,3.38E-05
2015,4,4,1,0,11.1,5.767,3.37E-05
2015,4,4,1,30,11,5.74,3.36E-05
2015,4,4,2,0,11,5.71,3.34E-05
2015,4,4,2,30,11,5.679,3.32E-05
2015,4,4,3,0,11,5.648,3.30E-05
2015,4,4,3,30,10.9,5.606,3.28E-05
2015,4,4,4,0,10.9,5.56,3.25E-05
2015,4,4,4,30,10.9,5.528,3.23E-05
2015,4,4,5,0,10.9,5.501,3.22E-05
2015,4,4,5,30,10.8,5.472,3.20E-05
2015,4,4,6,0,10.8,5.442,3.18E-05
2015,4,4,6,30,10.8,5.412,3.16E-05
2015,4,4,7,0,10.8,5.382,3.15E-05
2015,4,4,7,30,10.8,5.374,3.14E-05
2015,4,4,8,0,10.8,5.374,3.14E-05
2015,4,4,8,30,10.7,5.341,3.12E-05
2015,4,4,9,0,10.7,5.297,3.10E-05
2015,4,4,9,30,10.7,5.283,3.09E-05
2015,4,4,10,0,10.7,5.28,3.09E-05
2015,4,4,10,30,10.7,5.298,3.10E-05
2015,4,4,11,0,10.7,5.325,3.11E-05
2015,4,4,11,30,10.7,5.321,3.11E-05
2015,4,4,12,0,10.7,5.306,3.10E-05
2015,4,4,12,30,10.7,5.3,3.10E-05
2015,4,4,13,0,10.7,5.297,3.10E-05
2015,4,4,13,30,10.7,5.307,3.10E-05
2015,4,4,14,0,10.7,5.322,3.11E-05
2015,4,4,14,30,10.7,5.326,3.11E-05
2015,4,4,15,0,10.7,5.326,3.11E-05
2015,4,4,15,30,10.7,5.337,3.12E-05
2015,4,4,16,0,10.7,5.352,3.13E-05
2015,4,4,16,30,10.7,5.358,3.13E-05
2015,4,4,17,0,10.7,5.361,3.14E-05
2015,4,4,17,30,10.7,5.362,3.14E-05
2015,4,4,18,0,10.7,5.362,3.14E-05
2015,4,4,18,30,10.7,5.364,3.14E-05
2015,4,4,19,0,10.7,5.367,3.14E-05
2015,4,4,19,30,10.7,5.37,3.14E-05
2015,4,4,20,0,10.8,5.373,3.14E-05
2015,4,4,20,30,10.8,5.396,3.16E-05
2015,4,4,21,0,10.8,5.426,3.17E-05
2015,4,4,21,30,10.8,5.445,3.18E-05
2015,4,4,22,0,10.8,5.46,3.19E-05
2015,4,4,22,30,10.8,5.464,3.20E-05
2015,4,4,23,0,10.8,5.464,3.20E-05
2015,4,4,23,30,10.8,5.475,3.20E-05
2015,4,5,0,0,10.8,5.49,3.21E-05
2015,4,5,0,30,10.8,5.494,3.21E-05
2015,4,5,1,0,10.8,5.494,3.21E-05
2015,4,5,1,30,10.9,5.505,3.22E-05
2015,4,5,2,0,10.9,5.52,3.23E-05
2015,4,5,2,30,10.9,5.524,3.23E-05
2015,4,5,3,0,10.9,5.524,3.23E-05
2015,4,5,3,30,10.9,5.524,3.23E-05
2015,4,5,4,0,10.9,5.524,3.23E-05
2015,4,5,4,30,10.9,5.535,3.24E-05
2015,4,5,5,0,10.9,5.55,3.25E-05
2015,4,5,5,30,10.9,5.554,3.25E-05
2015,4,5,6,0,10.9,5.554,3.25E-05
2015,4,5,6,30,10.9,5.554,3.25E-05
2015,4,5,7,0,10.9,5.554,3.25E-05
2015,4,5,7,30,10.9,5.554,3.25E-05
2015,4,5,8,0,10.9,5.554,3.25E-05
2015,4,5,8,30,10.9,5.552,3.25E-05
2015,4,5,9,0,10.9,5.549,3.25E-05
2015,4,5,9,30,10.9,5.537,3.24E-05
2015,4,5,10,0,10.9,5.522,3.23E-05
2015,4,5,10,30,10.9,5.507,3.22E-05
2015,4,5,11,0,10.8,5.492,3.21E-05
2015,4,5,11,30,10.8,5.485,3.21E-05
2015,4,5,12,0,10.8,5.482,3.21E-05
2015,4,5,12,30,10.8,5.471,3.20E-05
2015,4,5,13,0,10.8,5.456,3.19E-05
2015,4,5,13,30,10.8,5.449,3.19E-05
2015,4,5,14,0,10.8,5.446,3.18E-05
2015,4,5,14,30,10.8,5.443,3.18E-05
2015,4,5,15,0,10.8,5.44,3.18E-05
2015,4,5,15,30,10.8,5.44,3.18E-05
2015,4,5,16,0,10.8,5.44,3.18E-05
2015,4,5,16,30,10.8,5.44,3.18E-05
2015,4,5,17,0,10.8,5.44,3.18E-05
2015,4,5,17,30,10.8,5.44,3.18E-05
2015,4,5,18,0,10.8,5.44,3.18E-05
2015,4,5,18,30,10.8,5.444,3.18E-05
2015,4,5,19,0,10.8,5.45,3.19E-05
2015,4,5,19,30,10.8,5.441,3.18E-05
2015,4,5,20,0,10.8,5.426,3.17E-05
2015,4,5,20,30,10.8,5.435,3.18E-05
2015,4,5,21,0,10.8,5.453,3.19E-05
2015,4,5,21,30,10.8,5.449,3.19E-05
2015,4,5,22,0,10.8,5.437,3.18E-05
2015,4,5,22,30,10.8,5.434,3.18E-05
2015,4,5,23,0,10.8,5.434,3.18E-05
2015,4,5,23,30,10.8,5.436,3.18E-05
2015,4,6,0,0,10.8,5.439,3.18E-05
2015,4,6,0,30,10.8,5.44,3.18E-05
2015,4,6,1,0,10.8,5.44,3.18E-05
2015,4,6,1,30,10.8,5.431,3.18E-05
2015,4,6,2,0,10.8,5.419,3.17E-05
2015,4,6,2,30,10.8,5.416,3.17E-05
2015,4,6,3,0,10.8,5.416,3.17E-05
2015,4,6,3,30,10.8,5.405,3.16E-05
2015,4,6,4,0,10.8,5.39,3.15E-05
2015,4,6,4,30,10.8,5.386,3.15E-05
2015,4,6,5,0,10.8,5.386,3.15E-05
2015,4,6,5,30,10.8,5.375,3.14E-05
2015,4,6,6,0,10.7,5.36,3.13E-05
2015,4,6,6,30,10.7,5.345,3.13E-05
2015,4,6,7,0,10.7,5.33,3.12E-05
2015,4,6,7,30,10.7,5.315,3.11E-05
2015,4,6,8,0,10.7,5.301,3.10E-05
2015,4,6,8,30,10.7,5.303,3.10E-05
2015,4,6,9,0,10.7,5.312,3.11E-05
2015,4,6,9,30,10.7,5.301,3.10E-05
2015,4,6,10,0,10.7,5.284,3.09E-05
2015,4,6,10,30,10.7,5.277,3.09E-05
2015,4,6,11,0,10.7,5.274,3.08E-05
2015,4,6,11,30,10.7,5.269,3.08E-05
2015,4,6,12,0,10.7,5.263,3.08E-05
2015,4,6,12,30,10.7,5.259,3.08E-05
2015,4,6,13,0,10.7,5.256,3.07E-05
2015,4,6,13,30,10.7,5.253,3.07E-05
2015,4,6,14,0,10.7,5.25,3.07E-05
2015,4,6,14,30,10.7,5.252,3.07E-05
2015,4,6,15,0,10.7,5.255,3.07E-05
2015,4,6,15,30,10.7,5.258,3.07E-05
2015,4,6,16,0,10.7,5.26,3.08E-05
2015,4,6,16,30,10.7,5.251,3.07E-05
2015,4,6,17,0,10.6,5.236,3.06E-05
2015,4,6,17,30,10.6,5.232,3.06E-05
2015,4,6,18,0,10.6,5.232,3.06E-05
2015,4,6,18,30,10.6,5.234,3.06E-05
2015,4,6,19,0,10.6,5.237,3.06E-05
2015,4,6,19,30,10.6,5.24,3.06E-05
2015,4,6,20,0,10.6,5.243,3.07E-05
2015,4,6,20,30,10.6,5.246,3.07E-05
2015,4,6,21,0,10.7,5.249,3.07E-05
2015,4,6,21,30,10.7,5.25,3.07E-05
2015,4,6,22,0,10.7,5.25,3.07E-05
2015,4,6,22,30,10.7,5.25,3.07E-05
2015,4,6,23,0,10.7,5.25,3.07E-05
2015,4,6,23,30,10.7,5.25,3.07E-05
2015,4,7,0,0,10.7,5.25,3.07E-05
2015,4,7,0,30,10.7,5.252,3.07E-05
2015,4,7,1,0,10.7,5.255,3.07E-05
2015,4,7,1,30,10.7,5.264,3.08E-05
2015,4,7,2,0,10.7,5.276,3.09E-05
2015,4,7,2,30,10.7,5.281,3.09E-05
2015,4,7,3,0,10.7,5.284,3.09E-05
2015,4,7,3,30,10.7,5.296,3.10E-05
2015,4,7,4,0,10.7,5.31,3.11E-05
2015,4,7,4,30,10.7,5.314,3.11E-05
2015,4,7,5,0,10.7,5.314,3.11E-05
2015,4,7,5,30,10.7,5.304,3.10E-05
2015,4,7,6,0,10.7,5.289,3.09E-05
2015,4,7,6,30,10.7,5.296,3.10E-05
2015,4,7,7,0,10.7,5.31,3.11E-05
2015,4,7,7,30,10.7,5.314,3.11E-05
2015,4,7,8,0,10.7,5.314,3.11E-05
2015,4,7,8,30,10.7,5.312,3.11E-05
2015,4,7,9,0,10.7,5.309,3.10E-05
2015,4,7,9,30,10.7,5.306,3.10E-05
2015,4,7,10,0,10.7,5.303,3.10E-05
2015,4,7,10,30,10.7,5.313,3.11E-05
2015,4,7,11,0,10.7,5.328,3.12E-05
2015,4,7,11,30,10.7,5.33,3.12E-05
2015,4,7,12,0,10.7,5.327,3.12E-05
2015,4,7,12,30,10.7,5.326,3.11E-05
2015,4,7,13,0,10.7,5.326,3.11E-05
2015,4,7,13,30,10.7,5.326,3.11E-05
2015,4,7,14,0,10.7,5.326,3.11E-05
2015,4,7,14,30,10.7,5.335,3.12E-05
2015,4,7,15,0,10.7,5.347,3.13E-05
2015,4,7,15,30,10.7,5.359,3.13E-05
2015,4,7,16,0,10.7,5.371,3.14E-05
2015,4,7,16,30,10.8,5.396,3.16E-05
2015,4,7,17,0,10.8,5.426,3.17E-05
2015,4,7,17,30,10.8,5.445,3.18E-05
2015,4,7,18,0,10.8,5.46,3.19E-05
2015,4,7,18,30,10.9,5.499,3.22E-05
2015,4,7,19,0,10.9,5.547,3.24E-05
2015,4,7,19,30,10.9,5.585,3.27E-05
2015,4,7,20,0,10.9,5.619,3.29E-05
2015,4,7,20,30,11,5.664,3.31E-05
2015,4,7,21,0,11,5.713,3.34E-05
2015,4,7,21,30,11,5.751,3.36E-05
2015,4,7,22,0,11.1,5.785,3.38E-05
2015,4,7,22,30,11.1,5.829,3.41E-05
2015,4,7,23,0,11.1,5.876,3.44E-05
2015,4,7,23,30,11.2,5.914,3.46E-05
2015,4,8,0,0,11.2,5.948,3.48E-05
2015,4,8,0,30,11.2,5.981,3.50E-05
2015,4,8,1,0,11.2,6.013,3.52E-05
2015,4,8,1,30,11.3,6.031,3.53E-05
2015,4,8,2,0,11.3,6.043,3.53E-05
2015,4,8,2,30,11.3,6.059,3.54E-05
2015,4,8,3,0,11.3,6.075,3.55E-05
2015,4,8,3,30,11.3,6.079,3.55E-05
2015,4,8,4,0,11.3,6.079,3.55E-05
2015,4,8,4,30,11.3,6.091,3.56E-05
2015,4,8,5,0,11.3,6.107,3.57E-05
2015,4,8,5,30,11.3,6.097,3.57E-05
2015,4,8,6,0,11.3,6.078,3.55E-05
2015,4,8,6,30,11.3,6.07,3.55E-05
2015,4,8,7,0,11.3,6.067,3.55E-05
2015,4,8,7,30,11.3,6.075,3.55E-05
2015,4,8,8,0,11.3,6.088,3.56E-05
2015,4,8,8,30,11.3,6.078,3.55E-05
2015,4,8,9,0,11.3,6.058,3.54E-05
2015,4,8,9,30,11.3,6.051,3.54E-05
2015,4,8,10,0,11.3,6.048,3.54E-05
2015,4,8,10,30,11.3,6.047,3.54E-05
2015,4,8,11,0,11.3,6.047,3.54E-05
2015,4,8,11,30,11.3,6.033,3.53E-05
2015,4,8,12,0,11.2,6.014,3.52E-05
2015,4,8,12,30,11.2,6.009,3.51E-05
2015,4,8,13,0,11.2,6.009,3.51E-05
2015,4,8,13,30,11.2,6.009,3.51E-05
2015,4,8,14,0,11.2,6.009,3.51E-05
2015,4,8,14,30,11.2,6.009,3.51E-05
2015,4,8,15,0,11.2,6.009,3.51E-05
2015,4,8,15,30,11.2,6.009,3.51E-05
2015,4,8,16,0,11.2,6.009,3.51E-05
2015,4,8,16,30,11.2,6.009,3.51E-05
2015,4,8,17,0,11.2,6.009,3.51E-05
2015,4,8,17,30,11.2,5.999,3.51E-05
2015,4,8,18,0,11.2,5.987,3.50E-05
2015,4,8,18,30,11.2,6.009,3.51E-05
2015,4,8,19,0,11.3,6.044,3.53E-05
2015,4,8,19,30,11.3,6.079,3.56E-05
2015,4,8,20,0,11.3,6.114,3.58E-05
2015,4,8,20,30,11.3,6.15,3.60E-05
2015,4,8,21,0,11.4,6.186,3.62E-05
2015,4,8,21,30,11.4,6.207,3.63E-05
2015,4,8,22,0,11.4,6.223,3.64E-05
2015,4,8,22,30,11.4,6.285,3.68E-05
2015,4,8,23,0,11.5,6.364,3.72E-05
2015,4,8,23,30,11.5,6.399,3.74E-05
2015,4,9,0,0,11.5,6.419,3.75E-05
2015,4,9,0,30,11.5,6.425,3.76E-05
2015,4,9,1,0,11.5,6.425,3.76E-05
2015,4,9,1,30,11.5,6.425,3.76E-05
2015,4,9,2,0,11.5,6.425,3.76E-05
2015,4,9,2,30,11.5,6.425,3.76E-05
2015,4,9,3,0,11.5,6.425,3.76E-05
2015,4,9,3,30,11.5,6.425,3.76E-05
2015,4,9,4,0,11.5,6.425,3.76E-05
2015,4,9,4,30,11.5,6.425,3.76E-05
2015,4,9,5,0,11.5,6.425,3.76E-05
2015,4,9,5,30,11.5,6.415,3.75E-05
2015,4,9,6,0,11.5,6.402,3.74E-05
2015,4,9,6,30,11.5,6.398,3.74E-05
2015,4,9,7,0,11.5,6.398,3.74E-05
2015,4,9,7,30,11.5,6.362,3.72E-05
2015,4,9,8,0,11.5,6.313,3.69E-05
2015,4,9,8,30,11.4,6.283,3.67E-05
2015,4,9,9,0,11.4,6.26,3.66E-05
2015,4,9,9,30,11.4,6.225,3.64E-05
2015,4,9,10,0,11.4,6.186,3.62E-05
2015,4,9,10,30,11.4,6.161,3.60E-05
2015,4,9,11,0,11.3,6.142,3.59E-05
2015,4,9,11,30,11.3,6.123,3.58E-05
2015,4,9,12,0,11.3,6.103,3.57E-05
2015,4,9,12,30,11.3,6.096,3.56E-05
2015,4,9,13,0,11.3,6.093,3.56E-05
2015,4,9,13,30,11.3,6.085,3.56E-05
2015,4,9,14,0,11.3,6.075,3.55E-05
2015,4,9,14,30,11.3,6.07,3.55E-05
2015,4,9,15,0,11.3,6.067,3.55E-05
2015,4,9,15,30,11.3,6.08,3.56E-05
2015,4,9,16,0,11.3,6.099,3.57E-05
2015,4,9,16,30,11.3,6.107,3.57E-05
2015,4,9,17,0,11.3,6.11,3.57E-05
2015,4,9,17,30,11.3,6.113,3.58E-05
2015,4,9,18,0,11.3,6.117,3.58E-05
2015,4,9,18,30,11.3,6.136,3.59E-05
2015,4,9,19,0,11.4,6.162,3.60E-05
2015,4,9,19,30,11.4,6.195,3.62E-05
2015,4,9,20,0,11.4,6.231,3.64E-05
2015,4,9,20,30,11.4,6.255,3.66E-05
2015,4,9,21,0,11.4,6.274,3.67E-05
2015,4,9,21,30,11.5,6.306,3.69E-05
2015,4,9,22,0,11.5,6.342,3.71E-05
2015,4,9,22,30,11.5,6.391,3.74E-05
2015,4,9,23,0,11.6,6.444,3.77E-05
2015,4,9,23,30,11.6,6.47,3.78E-05
2015,4,10,0,0,11.6,6.487,3.79E-05
2015,4,10,0,30,11.6,6.503,3.80E-05
2015,4,10,1,0,11.6,6.52,3.81E-05
2015,4,10,1,30,11.6,6.525,3.82E-05
2015,4,10,2,0,11.6,6.525,3.82E-05
